IU,Marikina City,Machinery and Equipment,Other Machinery and Equipment,1060599000,Television,Xitrix Computer Corporation,"Xitrix 55""",155HV435-0016727,"Xitrix TV 55"" LED 1080p, 2HDMI, USB HD Video Playback",65082,Unit ,Not working but repairable,Asset is Owned by LGU,"34,500.00",7/24/2015,10,Lauro Z. De Guzman,DepEd Bldg. A ,Automotive,1,N/A
IU,Marikina City,Machinery and Equipment,Other Machinery and Equipment,1060599000,Chiller,Fujidenzo,SU70A,14365-80SU-70A,White w/ glass,63691,Unit ,Operational and in good condition,Asset is Owned by LGU,"51,600.00",3/13/2017,10,Lauro Z. De Guzman,DepEd Bldg. C,Bread and Pastry Laboratory,2,
IU,Marikina City,Machinery and Equipment,Other Machinery and Equipment,1060599000,Commercial Mixer w/ attachments,IZER Gen. Merchandise,B10,N/A,White/ 1.0 kg. capacity,63484,Unit ,Operational and in good condition,Asset is Owned by LGU,"26,000.00",3/13/2017,10,Lauro Z. De Guzman,DEpEd Bldg. C,Bread and Pastry Laboratory,2,
IU,Marikina City,Machinery and Equipment,Other Machinery and Equipment,1060599000,Decker Oven,VG Roxas Company Inc.,N/A,N/A,Green,MHS-BPP-2016-001,Unit ,Operational and in good condition,DepED Regional Office,"27,514.30",10/27/2016,10,Lauro Z. De Guzman,DepEd Bldg. C,Bread and Pastry Laboratory,2,
IU,Marikina City,Machinery and Equipment,Other Machinery and Equipment,1060599000,Bread Slicer Machine,VG Roxas Company Inc.,N/A,N/A,White,MHS-BPP-2016-006,Unit ,Operational and in good condition,DepED Regional Office,"21,400.00",10/27/2016,10,Lauro Z. De Guzman,DEpEd Bldg. C,Bread and Pastry Laboratory,2,
IU,Marikina City,Machinery and Equipment,Other Machinery and Equipment,1060599000,Bread Slicer Machine,VG Roxas Company Inc.,N/A,N/A,White,MHS-BPP-2016-007,Unit ,Operational and in good condition,DepED Regional Office,"21,400.00",10/27/2016,10,Lauro Z. De Guzman,DepEd Bldg. C,Bread and Pastry Laboratory,2,
IU,Marikina City,Machinery and Equipment,Other Machinery and Equipment,1060599000,Bread Slicer Machine,VG Roxas Company Inc.,N/A,N/A,White,MHS-BPP-2016-008,Unit ,Operational and in good condition,DepED Regional Office,"21,400.00",10/27/2016,10,Lauro Z. De Guzman,DEpEd Bldg. C,Bread and Pastry Laboratory,2,
IU,Marikina City,Machinery and Equipment,Other Machinery and Equipment,1060599000,Mechanical Dough Roller,RALCO Commercial Trading,DZM 200,N/A,Blue & Whiite,MHS-BPP-2016-016,Unit ,Operational and in good condition,DepED Regional Office,"19,256.81",12/5/2016,10,Lauro Z. De Guzman,DepEd Bldg. C,Bread and Pastry Laboratory,2,
IU,Marikina City,Machinery and Equipment,Other Machinery and Equipment,1060599000,Mechanical Dough Roller,RALCO Commercial Trading,DZM 200,N/A,Blue & Whiite,MHS-BPP-2016-017,Unit ,Operational and in good condition,DepED Regional Office,"19,256.81",5/12/2016,10,Lauro Z. De Guzman,DEpEd Bldg. C,Bread and Pastry Laboratory,2,
IU,Marikina City,Machinery and Equipment,Other Machinery and Equipment,1060599000,Mechanical Dough Roller,RALCO Commercial Trading,DZM 200,N/A,Blue & Whiite,MHS-BPP-2016-018,Unit ,Operational and in good condition,DepED Regional Office,"19,256.81",5/12/2016,10,Lauro Z. De Guzman,DepEd Bldg. C,Bread and Pastry Laboratory,2,
IU,Marikina City,Machinery and Equipment,Other Machinery and Equipment,1060599000,Mechanical Dough Roller,RALCO Commercial Trading,DZM 200,N/A,Blue & Whiite,MHS-BPP-2016-019,Unit ,Operational and in good condition,DepED Regional Office,"19,256.81",5/12/2016,10,Lauro Z. De Guzman,DEpEd Bldg. C,Bread and Pastry Laboratory,2,
IU,Marikina City,Machinery and Equipment,Other Machinery and Equipment,1060599000,Mechanical Dough Roller,RALCO Commercial Trading,DZM 200,N/A,Blue & Whiite,MHS-BPP-2016-020,Unit ,Operational and in good condition,DepED Regional Office,"19,256.81",5/12/2016,10,Lauro Z. De Guzman,DepEd Bldg. C,Bread and Pastry Laboratory,2,
IU,Marikina City,Machinery and Equipment,Other Machinery and Equipment,1060599000,Planetary Mixer fo Dough,RALCO Commercial Trading,BB15,16104739,White/ 15 L.,MHS-BPP-2017-001,Unit ,Not working but repairable,DepED Regional Office,"20,931.61",1/19/2017,10,Lauro Z. De Guzman,DEpEd Bldg. C,Bread and Pastry Laboratory,2,
IU,Marikina City,Machinery and Equipment,Other Machinery and Equipment,1060599000,Planetary Mixer fo Dough,RALCO Commercial Trading,BB15,16104720,White/ 15 L.,MHS-BPP-2017-003,Unit ,Operational and in good condition,DepED Regional Office,"20,931.61",1/19/2017,10,Lauro Z. De Guzman,DepEd Bldg. C,Bread and Pastry Laboratory,2,
IU,Marikina City,Machinery and Equipment,Other Machinery and Equipment,1060599000,Planetary Mixer fo Dough,RALCO Commercial Trading,BB15,16104738,White/ 15 L.,MHS-BPP-2017-004,Unit ,Operational and in good condition,DepED Regional Office,"20,931.61",1/19/2017,10,Lauro Z. De Guzman,DEpEd Bldg. C,Bread and Pastry Laboratory,2,
IU,Marikina City,Machinery and Equipment,Other Machinery and Equipment,1060599000,Commercial Mixer w/ attachments,RALCO Enterprises,KW 4512,151576,"8 3/4"": Stainless Steel",MHS-BPP-2017-006,Unit ,Operational and in good condition,DepED Regional Office,"25,954.74",1/19/2017,10,Lauro Z. De Guzman,DepEd Bldg. C,Bread and Pastry Laboratory,2,
IU,Marikina City,Machinery and Equipment,Other Machinery and Equipment,1060599000,Commercial Mixer w/ attachments,RALCO Enterprises,KW 4512,151347,"8 3/4"": Stainless Steel",MHS-BPP-2017-007,Unit ,Operational and in good condition,DepED Regional Office,"25,954.74",1/19/2017,10,Lauro Z. De Guzman,DEpEd Bldg. C,Bread and Pastry Laboratory,2,
IU,Marikina City,Machinery and Equipment,Other Machinery and Equipment,1060599000,Commercial Mixer w/ attachments,RALCO Enterprises,KW 4512,151571,"8 3/4"": Stainless Steel",MHS-BPP-2017-008,Unit ,Operational and in good condition,DepED Regional Office,"25,954.74",1/19/2017,10,Lauro Z. De Guzman,DepEd Bldg. C,Bread and Pastry Laboratory,2,
IU,Marikina City,Machinery and Equipment,Other Machinery and Equipment,1060599000,Refrigerator,Fujidenzo,14357-20RDD-07AS,2118-2010-001016860651,Refrigerator- 2 Door Silver,MHS-BPP-2016-015,Unit ,Operational and in good condition,DepED Regional Office,"16,715.14",5/12/2016,10,Lauro Z. De Guzman,Del De Guzman Bldg.,Food Laboratory,1,
IU,Marikina City,Machinery and Equipment,Other Machinery and Equipment,1060599000,Gas Range,Fujidenzo,FGR- 5530T MB,5530T 16110082,Black,MHS-BPP-2016-022,Unit ,Operational and in good condition,DepED Regional Office,"18,411.01",10/6/2016,10,Lauro Z. De Guzman,Del De Guzman Bldg.,Food Laboratory,1,
IU,Marikina City,Machinery and Equipment,Other Machinery and Equipment,1060599000,Double Deck Oven,Golden Outreach Trading & Cons.,N/A,N/A,"Gas type, 12 trays capacity, drawer manual defrost",56357,Unit ,Operational and in good condition,Asset is Owned by LGU,"26,100.00",8/2/2016,10,Lauro Z. De Guzman,DepEd Building,Food Laboratory,1,
IU,Marikina City,Machinery and Equipment,Other Machinery and Equipment,1060599000,Gas range/ electric oven,Fujidenzo,ER6402RS,2.97E+11,"60 cm., 4 electric plates,",58651,Unit ,Not working but repairable,Asset is Owned by LGU,"25,677.60",1/29/2016,10,Lauro Z. De Guzman,DepEd Building,Food Laboratory,1,
IU,Marikina City,Machinery and Equipment,Other Machinery and Equipment,1060599000,Bread Display Showcase,N/A,N/A,N/A,"4 ft. X 4 ft. 4 layers, 12 trays",58650,Pcs.,Operational and in good condition,Asset is Owned by LGU,"42,000.00",3/1/2016,10,Lauro Z. De Guzman,DepEd Building,Food Laboratory,1,
IU,Marikina City,Machinery and Equipment,Other Machinery and Equipment,1060599000,Decker Oven,VG Roxas Company Inc.,N/A,N/A,Green,MHS-BPP-2016-003,Unit ,Operational and in good condition,DepED Regional Office,"27,514.30",10/27/2016,10,Lauro Z. De Guzman,DepEd Building,Food Laboratory,1,
IU,Marikina City,Machinery and Equipment,Other Machinery and Equipment,1060599000,Decker Oven,VG Roxas Company Inc.,N/A,N/A,Green,MHS-BPP-2016-004,Unit ,Operational and in good condition,DepED Regional Office,"27,514.30",10/27/2016,10,Lauro Z. De Guzman,DepEd Building,Food Laboratory,1,
IU,Marikina City,Machinery and Equipment,Other Machinery and Equipment,1060599000,Decker Oven,VG Roxas Company Inc.,N/A,N/A,Green,MHS-BPP-2016-005,Unit ,Operational and in good condition,DepED Regional Office,"27,514.30",10/27/2016,10,Lauro Z. De Guzman,DepEd Building,Food Laboratory,1,
IU,Marikina City,Furniture Fixtures and Books,Furniture and Fixtures,1060701000,Refrigerator,Fujidenzo,14357-20RDD-07AS,2118-2010-001016861514,Refrigerator- 2 Door Silver,MHS-BPP-2016-014,Unit ,Not working but repairable,DepED Regional Office,"16,715.14",5/12/2016,10,Lauro Z. De Guzman,DepEd Building,Food Laboratory,1,
IU,Marikina City,Furniture Fixtures and Books,Furniture and Fixtures,1060701000,Gas Range,Fujidenzo,FGR6640VTRC MB,6640T 16110364,Black,MHS-BPP-2016-023,Unit ,Operational and in good condition,DepED Regional Office,"18,411.01",10/6/2016,10,Lauro Z. De Guzman,DepEd Building,Food Laboratory,1,
IU,Marikina City,Machinery and Equipment,Other Machinery and Equipment,1060599000,Kitchen Sink,N/A,N/A,N/A,304 stainless steel double sink,58654,Pcs.,Operational and in good condition,Asset is Owned by LGU,"30,000.00",3/3/2016,10,Lauro Z. De Guzman,DepEd Bldg. C,Bread and Pastry Laboratory,1,
IU,Marikina City,Machinery and Equipment,Other Machinery and Equipment,1060599000,Stainless Work Table # 2,IZER Gen. Merchandise,N/A,N/A,"24""X24"" Stainless",63611,Pcs.,Operational and in good condition,Asset is Owned by LGU,"24,500.00",3/13/2017,10,Lauro Z. De Guzman,DepEd Bldg. C,Bread and Pastry Laboratory,1,
IU,Marikina City,Machinery and Equipment,Other Machinery and Equipment,1060599000,Stainless Work Table # 2,IZER Gen. Merchandise,N/A,N/A,"24""X24"" Stainless",63612,Pcs.,Operational and in good condition,Asset is Owned by LGU,"24,500.00",3/13/2017,10,Lauro Z. De Guzman,DepEd Bldg. C,Bread and Pastry Laboratory,1,
IU,Marikina City,Machinery and Equipment,Other Machinery and Equipment,1060599000,Commercial Mixer w/ attachments,IZER Gen. Merchandise,B10,N/A,White/ 1.0 kg. capacity,63486,Unit ,Operational and in good condition,Asset is Owned by LGU,"26,000.00",3/13/2017,10,Lauro Z. De Guzman,DepEd Bldg. C,Bread and Pastry Laboratory,1,
IU,Marikina City,Machinery and Equipment,Other Machinery and Equipment,1060599000,Planetary Mixer for Dough,IZER Gen. Merch./ Hanabishi,HPM 500,N/A,White w/ Maroon; 4.2 plastic & stainless bowl,63498,Unit ,Operational and in good condition,Asset is Owned by LGU,"21,500.00",3/13/2017,10,Lauro Z. De Guzman,DepEd Bldg. C,Bread and Pastry Laboratory,1,
IU,Marikina City,Machinery and Equipment,Other Machinery and Equipment,1060599000,Planetary Mixer for Dough,IZER Gen. Merch./ Hanabishi,HPM 500,N/A,White w/ Maroon; 4.2 plastic & stainless bowl,63499,Unit ,Operational and in good condition,Asset is Owned by LGU,"21,500.00",3/13/2017,10,Lauro Z. De Guzman,DepEd Bldg. C,Bread and Pastry Laboratory,1,
IU,Marikina City,Machinery and Equipment,Other Machinery and Equipment,1060599000,Bread Slicer Machine,IZER Gen. Merchandise,N/A,N/A,White & Blue,63569,Unit ,Operational and in good condition,Asset is Owned by LGU,"33,500.00",3/13/2017,10,Lauro Z. De Guzman,DepEd Bldg. C,Bread and Pastry Laboratory,1,
IU,Marikina City,Machinery and Equipment,Other Machinery and Equipment,1060599000,Spiral Mixer,IZER Gen. Merchandise,HS20G,N/A,White/ 20 liters Capacity,63512,Unit ,Operational and in good condition,Asset is Owned by LGU,"34,500.00",3/13/2017,10,Lauro Z. De Guzman,DepEd Bldg. C,Bread and Pastry Laboratory,1,
IU,Marikina City,Machinery and Equipment,Other Machinery and Equipment,1060599000,Spiral Mixer,IZER Gen. Merchandise,HS20G,N/A,White/ 20 liters Capacity,63513,Unit ,Operational and in good condition,Asset is Owned by LGU,"34,500.00",3/13/2017,10,Lauro Z. De Guzman,DepEd Bldg. C,Bread and Pastry Laboratory,1,
IU,Marikina City,Machinery and Equipment,Other Machinery and Equipment,1060599000,Food Processor,IZER Gen. Merchandise/ Imarflex,IFP500S 23OVa,1608000225,Silver & Black/ 1.0 bowl capacity,63670,Unit ,Operational and in good condition,Asset is Owned by LGU,"15,000.00",3/13/2017,10,Lauro Z. De Guzman,DepEd Bldg. C,Bread and Pastry Laboratory,1,
IU,Marikina City,Machinery and Equipment,Other Machinery and Equipment,1060599000,Decker Oven,VG Roxas Company Inc.,N/A,N/A,Green,MHS-BPP-2016-002,Unit ,Operational and in good condition,DepED Regional Office,"27,514.30",10/27/2016,10,Lauro Z. De Guzman,DepEd Bldg. C,Bread and Pastry Laboratory,1,
IU,Marikina City,Machinery and Equipment,Other Machinery and Equipment,1060599000,Bread Slicer Machine,VG Roxas Company Inc.,N/A,N/A,White,MHS-BPP-2016-009,Unit ,Operational and in good condition,DepED Regional Office,"21,400.00",10/27/2016,10,Lauro Z. De Guzman,DepEd Bldg. C,Bread and Pastry Laboratory,1,
IU,Marikina City,Machinery and Equipment,Other Machinery and Equipment,1060599000,Bread Slicer Machine,VG Roxas Company Inc.,N/A,N/A,White,MHS-BPP-2016-010,Unit ,Operational and in good condition,DepED Regional Office,"21,400.00",10/27/2016,10,Lauro Z. De Guzman,DepEd Bldg. C,Bread and Pastry Laboratory,1,
IU,Marikina City,Machinery and Equipment,Other Machinery and Equipment,1060599000,Refrigerator,Fujidenzo,14357-20RDD-07AS,,Refrigerator- 2 Door Silver,MHS-BPP-2016-011,Unit ,Operational and in good condition,DepED Regional Office,"16,715.14",12/5/2016,10,Lauro Z. De Guzman,DepEd Bldg. C,Bread and Pastry Laboratory,1,
IU,Marikina City,Machinery and Equipment,Other Machinery and Equipment,1060599000,Planetary Mixer fo Dough,RALCO Commercial Trading,BB15,16104805,White/ 15 L.,MHS-BPP-2017-002,Unit ,Operational and in good condition,DepED Regional Office,"20,931.61",1/19/2017,10,Lauro Z. De Guzman,DepEd Bldg. C,Bread and Pastry Laboratory,1,
IU,Marikina City,Machinery and Equipment,Other Machinery and Equipment,1060599000,Planetary Mixer fo Dough,RALCO Commercial Trading,BB15,16104766,White/ 15 L.,MHS-BPP-2017-005,Unit ,Operational and in good condition,DepED Regional Office,"20,931.61",1/19/2017,10,Lauro Z. De Guzman,DepEd Bldg. C,Bread and Pastry Laboratory,1,
IU,Marikina City,Machinery and Equipment,Other Machinery and Equipment,1060599000,Commercial Mixer w/ attachments,RALCO Enterprises,KW 4512,151336,"8 3/4"": Stainless Steel",MHS-BPP-2017-009,Unit ,Operational and in good condition,DepED Regional Office,"25,954.74",1/19/2017,10,Lauro Z. De Guzman,DepEd Bldg. C,Bread and Pastry Laboratory,1,
IU,Marikina City,Machinery and Equipment,Other Machinery and Equipment,1060599000,Commercial Mixer w/ attachments,RALCO Enterprises,KW 4512,150957,"8 3/4"": Stainless Steel",MHS-BPP-2017-010,Unit ,Operational and in good condition,DepED Regional Office,"25,954.74",1/19/2017,10,Lauro Z. De Guzman,DepEd Bldg. C,Bread and Pastry Laboratory,1,
IU,Marikina City,Machinery and Equipment,Other Machinery and Equipment,1060599000,Gas Range,Fujidenzo,FGR6640VTRC MB,6640T 16110304,Black,MHS-BPP-2016-024,Unit ,Operational and in good condition,DepED Regional Office,"18,411.01",10/6/2016,10,Lauro Z. De Guzman,DepEd Bldg. C,Bread and Pastry Laboratory,1,
IU,Marikina City,Machinery and Equipment,Other Machinery and Equipment,1060599000,Kitchen trolley,N/A,N/A,N/A,"19.5"" X 36"" Stainless; 3 layer 1 X 1 Tubular Stainless Frame",58655,pcs.,Operational and in good condition,Asset is Owned by LGU,"21,600.00",1/29/2016,10,Lauro Z. De Guzman,DepEd Bldg. B,Food and Beverages Laboratory,2,
IU,Marikina City,Machinery and Equipment,Other Machinery and Equipment,1060599000,Stove with Oven,White Westinghouse,WCG 530R,64000227,Black,63730,Unit ,Operational and in good condition,Asset is Owned by LGU,"26,200.00",3/13/2017,10,Lauro Z. De Guzman,DepEd Bldg. B,Food and Beverages Laboratory,2,
IU,Marikina City,Machinery and Equipment,Other Machinery and Equipment,1060599000,Refrigerator,Haier,SR-S20855 BP,90400424,Refrigerator 7 cu ft.,MHS-FBS-2019-001,Unit ,Operational and in good condition,DepED Regional Office,N/A,8/29/2019,10,Lauro Z. De Guzman,DepEd Bldg. B,Food and Beverages Laboratory,2,
IU,Marikina City,Machinery and Equipment,Other Machinery and Equipment,1060599000,Zigzag Sewing,Singer,21441,151154009,Offwhite,58312,Unit ,Operational and in good condition,Asset is Owned by LGU,"27,000.00",1/13/2016,10,Lauro Z. De Guzman,BF Building,Dressmaking Room,14 &15,
IU,Marikina City,Machinery and Equipment,Other Machinery and Equipment,1060599000,Zigzag Sewing,Singer,21441,151154007,Offwhite,58313,Unit ,Operational and in good condition,Asset is Owned by LGU,"27,000.00",1/13/2016,10,Lauro Z. De Guzman,BF Building,Dressmaking Room,14 &15,
IU,Marikina City,Machinery and Equipment,Other Machinery and Equipment,1060599000,Threads over Lock Machine,Singer,21431,150413111,Offwhite,58310,Unit ,Operational and in good condition,Asset is Owned by LGU,"23,000.00",1/13/2016,10,Lauro Z. De Guzman,BF Building,Dressmaking Room,14 &15,
IU,Marikina City,Machinery and Equipment,Other Machinery and Equipment,1060599000,Threads over Lock Machine,Singer,21431,15265321,Offwhite,58311,Unit ,Operational and in good condition,Asset is Owned by LGU,"23,000.00",1/13/2016,10,Lauro Z. De Guzman,BF Building,Dressmaking Room,14 &15,
IU,Marikina City,Machinery and Equipment,Other Machinery and Equipment,1060599000,"Single Needle, Lockstitch Machine",JUKI/ SML,HS-5248,N/A,Offwhite,58302,Unit ,Operational and in good condition,Asset is Owned by LGU,"17,500.00",1/13/2016,10,Lauro Z. De Guzman,BF Building,Dressmaking Room,14 &15,
IU,Marikina City,Machinery and Equipment,Other Machinery and Equipment,1060599000,"Single Needle, Lockstitch Machine",JUKI/ SML,HS-5248,N/A,Offwhite,58303,Unit ,Operational and in good condition,Asset is Owned by LGU,"17,500.00",1/13/2016,10,Lauro Z. De Guzman,BF Building,Dressmaking Room,14 &15,
IU,Marikina City,Machinery and Equipment,Other Machinery and Equipment,1060599000,"Single Needle, Lockstitch Machine",JUKI/ SML,HS-5248,N/A,Offwhite,58304,Unit ,Operational and in good condition,Asset is Owned by LGU,"17,500.00",1/13/2016,10,Lauro Z. De Guzman,BF Building,Dressmaking Room,14 &15,
IU,Marikina City,Machinery and Equipment,Other Machinery and Equipment,1060599000,"Single Needle, Lockstitch Machine",JUKI/ SML,HS-5248,N/A,Offwhite,58305,Unit ,Operational and in good condition,Asset is Owned by LGU,"17,500.00",1/13/2016,10,Lauro Z. De Guzman,BF Building,Dressmaking Room,14 &15,
IU,Marikina City,Machinery and Equipment,Other Machinery and Equipment,1060599000,"Single Needle, Lockstitch Machine",JUKI/ SML,HS-5248,N/A,Offwhite,58306,Unit ,Operational and in good condition,Asset is Owned by LGU,"17,500.00",1/13/2016,10,Lauro Z. De Guzman,BF Building,Dressmaking Room,14 &15,
IU,Marikina City,Machinery and Equipment,Other Machinery and Equipment,1060599000,"Single Needle, Lockstitch Machine",JUKI/ SML,HS-5248,N/A,Offwhite,58307,Unit ,Operational and in good condition,Asset is Owned by LGU,"17,500.00",1/13/2016,10,Lauro Z. De Guzman,BF Building,Dressmaking Room,14 &15,
IU,Marikina City,Machinery and Equipment,Other Machinery and Equipment,1060599000,"Single Needle, Lockstitch Machine",JUKI/ SML,HS-5248,N/A,Offwhite,58308,Unit ,Operational and in good condition,Asset is Owned by LGU,"17,500.00",1/13/2016,10,Lauro Z. De Guzman,BF Building,Dressmaking Room,14 &15,
IU,Marikina City,Machinery and Equipment,Other Machinery and Equipment,1060599000,"Single Needle, Lockstitch Machine",JUKI/ SML,HS-5248,N/A,Offwhite,58309,Unit ,Operational and in good condition,Asset is Owned by LGU,"17,500.00",1/13/2016,10,Lauro Z. De Guzman,BF Building,Dressmaking Room,14 &15,
IU,Marikina City,Machinery and Equipment,Other Machinery and Equipment,1060599000,Flat Bed Piping Machine,Singer,21431,1501355002A,Offwhite,58366,Unit ,Operational and in good condition,Asset is Owned by LGU,"50,000.00",1/13/2016,10,Lauro Z. De Guzman,BF Building,Dressmaking Room,14 &15,
IU,Marikina City,Machinery and Equipment,Other Machinery and Equipment,1060599000,Display Showcase,N/A,N/A,N/A,Glass,63526,Unit ,Operational and in good condition,Asset is Owned by LGU,"34,500.00",3/22/2017,10,Lauro Z. De Guzman,Candazo Building,Leathercraft Laboratory,5,
IU,Marikina City,Machinery and Equipment,Other Machinery and Equipment,1060599000,Display Showcase,N/A,N/A,N/A,Glass,63527,Unit ,Operational and in good condition,Asset is Owned by LGU,"34,500.00",3/22/2017,10,Lauro Z. De Guzman,Candazo Building,Leathercraft Laboratory,5,
IU,Marikina City,Machinery and Equipment,Other Machinery and Equipment,1060599000,Flat bed sewing machine,WelVaart,W 0303,2018030047,White,MHS-Leather-2018-001,Unit ,Operational and in good condition,DepED Regional Office,N/A,9/6/2018,10,Lauro Z. De Guzman,Candazo Building,Leathercraft Laboratory,5,
IU,Marikina City,Machinery and Equipment,Other Machinery and Equipment,1060599000,Flat bed sewing machine,WelVaart,W 0303,2018030043,White,MHS-Leather-2018-002,Unit ,Operational and in good condition,DepED Regional Office,N/A,9/6/2018,10,Lauro Z. De Guzman,Candazo Building,Leathercraft Laboratory,5,
IU,Marikina City,Machinery and Equipment,Other Machinery and Equipment,1060599000,Post bed sewing machine,WelVaart,W-810,20180130012,White,MHS-Leather-2018-003,Unit ,Operational and in good condition,DepED Regional Office,N/A,9/6/2018,10,Lauro Z. De Guzman,Candazo Building,Leathercraft Laboratory,5,
IU,Marikina City,Machinery and Equipment,Other Machinery and Equipment,1060599000,Post bed sewing machine,Shengxiong,GC- 150,40721156,White,MHS-Leather-2018-004,Unit ,Operational and in good condition,DepED Regional Office,N/A,9/6/2018,10,Lauro Z. De Guzman,Candazo Building,Leathercraft Laboratory,5,
IU,Marikina City,Machinery and Equipment,Other Machinery and Equipment,1060599000,Skiving machine,WelVaart,YXP- 5,2018070247,Skiving machine,MHS-Leather-2018-005,Unit ,Operational and in good condition,DepED Regional Office,N/A,9/6/2018,10,Lauro Z. De Guzman,Candazo Building,Leathercraft Laboratory,5,
IU,Marikina City,Machinery and Equipment,Other Machinery and Equipment,1060599000,Skiving machine,WelVaart,YXP- 5,2018070248,Skiving machine,MHS-Leather-2018-006,Unit ,Operational and in good condition,DepED Regional Office,N/A,9/6/2018,10,Lauro Z. De Guzman,Candazo Building,Leathercraft Laboratory,5,
